Order ID,Product ID,Sales,Quantity,Discount,Profit
CA-2016-120859,OFF-EN-10001335,21.88,2,0.0,13.127999999999998
CA-2016-113096,OFF-ST-10003455,46.53,3,0.0,27.918
CA-2016-129847,FUR-FU-10000277,84.272,2,0.6,50.5632
CA-2016-129630,FUR-FU-10000260,24.27,3,0.0,14.562
CA-2016-129630,TEC-CO-10003763,2799.96,5,0.2,1679.9759999999999
CA-2016-156265,FUR-TA-10001691,136.464,2,0.2,81.8784
CA-2016-156265,TEC-PH-10001918,333.576,3,0.2,200.1456
CA-2016-156265,OFF-BI-10000285,12.544,2,0.2,7.5264
CA-2016-103107,FUR-FU-10000221,25.4,5,0.0,15.239999999999998
CA-2016-103107,TEC-PH-10001198,177.48,3,0.2,106.48799999999999
CA-2016-103107,TEC-PH-10002564,71.976,3,0.2,43.1856
CA-2016-165848,OFF-PA-10000349,14.94,3,0.0,8.963999999999999
CA-2016-165848,TEC-MA-10003356,1349.85,3,0.0,809.91
CA-2016-165848,FUR-BO-10000362,136.784,1,0.2,82.07039999999999
CA-2016-165848,FUR-FU-10003878,61.12,4,0.0,36.672
CA-2016-164784,OFF-LA-10001569,3.984,1,0.2,2.3904
CA-2016-164784,FUR-TA-10004534,370.62,3,0.4,222.37199999999999
CA-2016-164784,OFF-BI-10002954,2.742,2,0.7,1.6452
CA-2016-101525,OFF-PA-10001497,109.92,2,0.0,65.952
CA-2016-101525,OFF-PA-10003936,19.44,3,0.0,11.664
CA-2016-101525,OFF-AR-10000716,11.16,2,0.0,6.696
CA-2016-111283,OFF-AR-10001615,111.104,7,0.2,66.66239999999999
CA-2016-129238,TEC-PH-10004120,109.592,1,0.2,65.7552
CA-2016-129238,OFF-PA-10002764,56.7,5,0.0,34.02
CA-2016-158043,OFF-EN-10003134,23.36,2,0.0,14.016
CA-2016-114944,OFF-PA-10003892,156.512,4,0.2,93.9072
CA-2016-158841,TEC-MA-10001127,8749.95,5,0.0,5249.97
CA-2016-158841,OFF-BI-10002557,36.4,8,0.0,21.84
CA-2016-158841,FUR-FU-10001731,18.69,7,0.0,11.214
CA-2015-109197,OFF-BI-10004632,487.984,2,0.2,292.7904
CA-2015-120901,OFF-ST-10000025,152.688,2,0.2,91.6128
CA-2015-120901,OFF-FA-10001561,3.488,2,0.2,2.0928
CA-2015-120901,OFF-SU-10001225,5.888,2,0.2,3.5328
CA-2016-162901,OFF-ST-10000649,31.4,2,0.0,18.84
US-2016-151827,TEC-PH-10002789,280.782,3,0.4,168.46919999999997
US-2016-151827,TEC-AC-10003289,31.984,2,0.2,19.1904
CA-2016-131380,OFF-ST-10002485,87.92,4,0.0,52.752
CA-2016-131380,OFF-PA-10001243,5.98,1,0.0,3.588
CA-2016-119074,FUR-FU-10004053,20.24,1,0.0,12.143999999999998
CA-2016-119074,FUR-FU-10003731,39.92,4,0.0,23.952
CA-2016-119074,OFF-BI-10000962,32.54,2,0.0,19.523999999999997
CA-2016-123666,OFF-ST-10001522,459.95,5,0.0,275.96999999999997
CA-2016-128258,OFF-PA-10004156,11.34,1,0.0,6.803999999999999
CA-2016-152555,OFF-PA-10001295,45.528,3,0.2,27.316799999999997
CA-2016-152555,FUR-CH-10002965,844.116,6,0.3,506.46959999999996
CA-2016-152555,TEC-PH-10001254,812.736,8,0.2,487.6416
CA-2016-167556,OFF-PA-10000466,13.48,2,0.0,8.088
CA-2016-167556,OFF-BI-10003708,29.8,5,0.2,17.88
CA-2016-167556,FUR-FU-10004848,414.0,8,0.0,248.39999999999998
CA-2016-167556,OFF-BI-10000320,41.328,7,0.2,24.7968
CA-2016-127236,FUR-BO-10004015,299.975,5,0.5,179.985
CA-2016-127236,TEC-PH-10000141,158.376,4,0.4,95.0256
US-2016-164189,TEC-PH-10003691,403.168,4,0.2,241.9008
US-2016-133879,OFF-BI-10004465,3.168,2,0.8,1.9008
US-2016-133879,FUR-CH-10000665,528.43,5,0.3,317.05799999999994
US-2016-133879,OFF-AR-10004956,13.392,3,0.2,8.0352
CA-2016-161361,OFF-PA-10001838,17.64,3,0.0,10.584
CA-2016-161361,OFF-BI-10002215,17.04,3,0.2,10.223999999999998
US-2016-162677,OFF-ST-10001291,67.64,5,0.2,40.583999999999996
US-2016-162677,TEC-AC-10001314,119.976,3,0.2,71.98559999999999
CA-2016-120082,OFF-AR-10001955,59.52,3,0.0,35.712
CA-2016-113803,OFF-PA-10001994,22.48,1,0.0,13.488
CA-2016-130911,FUR-BO-10004357,301.47,3,0.5,180.882
CA-2016-130911,OFF-AR-10000475,18.656,2,0.2,11.193599999999998
CA-2016-107615,TEC-AC-10001013,58.58,2,0.0,35.147999999999996
CA-2016-162747,FUR-FU-10003691,86.45,7,0.0,51.87
CA-2016-134887,TEC-AC-10003832,1287.45,5,0.0,772.47
CA-2016-163153,FUR-TA-10004767,99.372,2,0.3,59.6232
CA-2016-163153,OFF-AR-10001868,1.344,1,0.2,0.8064
US-2016-156986,TEC-PH-10003800,84.784,2,0.2,50.870400000000004
US-2016-156986,OFF-PA-10002005,20.736,4,0.2,12.4416
US-2016-156986,OFF-BI-10002498,16.821,3,0.7,10.092600000000001
US-2016-156986,OFF-PA-10004101,10.368,2,0.2,6.2208
CA-2016-127670,FUR-TA-10001095,697.16,4,0.0,418.296
CA-2016-118178,OFF-BI-10001153,31.086,3,0.7,18.6516
CA-2016-128111,OFF-AR-10000588,39.68,2,0.0,23.808
CA-2016-150889,TEC-PH-10000004,11.992,1,0.2,7.1952
CA-2016-118899,FUR-CH-10004754,167.888,7,0.2,100.7328
US-2016-120929,FUR-TA-10001857,189.882,3,0.4,113.9292
CA-2016-106383,FUR-BO-10002202,72.294,1,0.7,43.3764
CA-2016-136371,FUR-FU-10000409,14.98,1,0.0,8.988
CA-2016-136371,FUR-FU-10000221,20.32,4,0.0,12.192
CA-2016-133802,OFF-BI-10003291,41.904,6,0.2,25.142400000000002
CA-2016-113292,OFF-AP-10003590,871.8,3,0.2,523.0799999999999
US-2016-113509,TEC-AC-10004855,83.976,3,0.2,50.3856
US-2016-154361,FUR-FU-10004020,21.88,5,0.2,13.127999999999998
CA-2016-134544,TEC-PH-10003800,84.784,2,0.2,50.870400000000004
CA-2016-102134,FUR-FU-10003724,16.74,2,0.0,10.043999999999999
CA-2016-140571,OFF-PA-10001954,319.76,14,0.0,191.856
CA-2016-140571,OFF-PA-10001954,45.68,2,0.0,27.407999999999998
CA-2016-149272,FUR-CH-10000863,528.43,5,0.3,317.05799999999994
CA-2016-149272,OFF-BI-10004233,22.386,7,0.8,13.4316
CA-2016-159373,OFF-PA-10000659,70.08,5,0.2,42.047999999999995
CA-2016-159373,OFF-BI-10004141,1.272,2,0.8,0.7632
CA-2016-159373,FUR-TA-10004619,557.585,5,0.3,334.551
US-2016-108637,FUR-FU-10004864,127.88,2,0.0,76.728
US-2016-108637,OFF-AP-10004540,160.32,2,0.0,96.192
US-2016-108637,OFF-BI-10004965,46.0,4,0.0,27.599999999999998
CA-2016-119123,OFF-BI-10001036,51.184,7,0.2,30.710399999999996
CA-2016-115476,TEC-PH-10000673,129.98,2,0.0,77.98799999999999
CA-2016-115476,OFF-BI-10000962,32.54,2,0.0,19.523999999999997
CA-2016-162082,FUR-BO-10004409,241.332,5,0.32,144.79919999999998
CA-2016-162082,OFF-PA-10001934,5.184,1,0.2,3.1104
CA-2016-162082,OFF-AR-10001044,145.544,7,0.2,87.3264
CA-2016-131737,OFF-EN-10003055,199.9,5,0.0,119.94
CA-2016-131737,OFF-AP-10002945,901.95,3,0.0,541.17
CA-2016-131737,FUR-FU-10004306,971.5,5,0.0,582.9
CA-2016-158834,OFF-AP-10000326,157.92,5,0.2,94.752
CA-2016-158834,TEC-PH-10001254,203.184,2,0.2,121.9104
CA-2016-124793,FUR-CH-10002880,196.784,2,0.2,118.07039999999999
CA-2016-138968,OFF-BI-10003529,4.544,2,0.2,2.7263999999999995
CA-2016-138968,FUR-CH-10000309,1352.032,4,0.2,811.2191999999999
CA-2016-136301,FUR-FU-10004712,28.28,2,0.0,16.968
CA-2016-136301,OFF-SU-10000151,4912.59,3,0.0,2947.554
US-2016-114013,FUR-CH-10004287,386.68,2,0.3,232.00799999999998
US-2016-114013,TEC-AC-10000474,379.96,5,0.2,227.97599999999997
US-2016-114013,TEC-PH-10001494,539.91,3,0.4,323.94599999999997
US-2016-114013,OFF-PA-10004996,41.24,5,0.2,24.744
US-2016-114013,OFF-BI-10004318,51.897,1,0.7,31.138199999999998
US-2016-114013,OFF-ST-10002574,552.56,5,0.2,331.53599999999994
US-2016-114013,OFF-BI-10002353,23.16,5,0.7,13.895999999999999
US-2016-114013,OFF-ST-10003641,126.08,2,0.2,75.648
US-2016-114013,TEC-MA-10001148,449.1,3,0.7,269.46
CA-2016-130393,FUR-CH-10002647,248.43,5,0.3,149.058
CA-2016-130393,OFF-AP-10004859,11.648,4,0.8,6.9887999999999995
CA-2016-130393,FUR-CH-10004477,85.246,2,0.3,51.1476
CA-2016-143805,OFF-AP-10002945,2104.55,7,0.0,1262.73
CA-2016-143805,OFF-SU-10004664,40.7,5,0.0,24.42
CA-2016-118969,OFF-BI-10002429,54.792,6,0.7,32.8752
CA-2016-129714,TEC-AC-10000290,6.79,1,0.0,4.074
CA-2016-129714,OFF-PA-10001970,24.56,2,0.0,14.735999999999999
CA-2016-129714,OFF-BI-10002160,3.048,1,0.2,1.8288
CA-2016-129714,OFF-PA-10001970,49.12,4,0.0,29.471999999999998
CA-2016-129714,OFF-BI-10004995,4355.168,4,0.2,2613.1007999999997
CA-2016-124583,OFF-EN-10002500,12.78,1,0.0,7.667999999999999
CA-2016-132990,FUR-FU-10004864,19.312,2,0.2,11.587200000000001
CA-2016-139997,TEC-CO-10000971,1499.95,5,0.0,899.97
CA-2016-102813,FUR-CH-10000665,528.43,5,0.3,317.05799999999994
CA-2016-102813,OFF-PA-10000520,41.472,8,0.2,24.8832
CA-2016-104983,OFF-PA-10000167,123.92,5,0.2,74.352
CA-2016-166674,OFF-AR-10000588,59.52,3,0.0,35.712
CA-2016-166674,OFF-ST-10001469,161.94,3,0.0,97.164
CA-2016-166674,OFF-AR-10001953,263.88,6,0.0,158.328
CA-2016-166674,OFF-AR-10003156,30.48,3,0.0,18.288
CA-2016-166674,OFF-AR-10004974,9.84,3,0.0,5.904
CA-2016-166674,TEC-PH-10002365,35.12,4,0.0,21.072
CA-2016-162222,OFF-PA-10003893,10.272,3,0.2,6.1632
CA-2016-120005,OFF-SU-10004782,25.35,3,0.0,15.21
CA-2016-120005,FUR-FU-10000672,35.28,3,0.0,21.168
CA-2016-164483,OFF-BI-10000014,17.456,2,0.2,10.4736
US-2016-140809,OFF-ST-10002214,56.45,5,0.0,33.87
CA-2016-168032,TEC-PH-10004241,1439.968,4,0.2,863.9808
CA-2016-168032,OFF-BI-10000546,1.728,3,0.8,1.0368
CA-2016-168032,FUR-TA-10004256,626.1,3,0.5,375.66
CA-2015-109470,OFF-BI-10004492,94.74,3,0.0,56.843999999999994
CA-2015-109470,OFF-BI-10001072,60.64,4,0.0,36.384
CA-2015-109470,OFF-BI-10003707,76.3,5,0.0,45.779999999999994
CA-2015-109470,OFF-BI-10000977,364.8,12,0.0,218.88
CA-2015-135580,OFF-PA-10000595,68.52,3,0.0,41.111999999999995
CA-2015-135580,OFF-ST-10000798,74.94,3,0.0,44.964
CA-2015-135580,TEC-MA-10004002,2548.56,6,0.2,1529.136
CA-2015-135580,OFF-EN-10003296,271.44,3,0.0,162.864
CA-2015-135580,TEC-PH-10004345,287.88,3,0.2,172.72799999999998
CA-2016-119025,OFF-AP-10001205,490.32,9,0.0,294.192
CA-2016-102456,OFF-AP-10004336,170.88,3,0.0,102.52799999999999
CA-2016-165015,OFF-EN-10003134,46.72,5,0.2,28.032
CA-2016-166485,OFF-PA-10004996,16.496,2,0.2,9.897599999999999
CA-2016-101448,OFF-BI-10004738,56.82,3,0.0,34.092
CA-2016-144400,OFF-EN-10004386,57.576,3,0.2,34.5456
CA-2016-128706,FUR-FU-10004053,16.192,2,0.6,9.7152
CA-2016-139010,TEC-AC-10004227,12.99,1,0.0,7.794
CA-2016-139010,OFF-BI-10000174,18.56,4,0.2,11.136
CA-2016-139010,OFF-ST-10001809,449.15,5,0.0,269.48999999999995
CA-2016-139010,OFF-BI-10002309,31.248,7,0.2,18.7488
US-2016-168410,FUR-FU-10000629,68.95,5,0.0,41.37
US-2016-168410,OFF-ST-10000036,296.37,3,0.0,177.822
US-2016-168410,TEC-PH-10002583,39.98,2,0.0,23.987999999999996
US-2016-143280,TEC-PH-10002398,445.96,5,0.2,267.57599999999996
US-2016-143280,TEC-AC-10003399,36.24,1,0.0,21.744
US-2016-143280,OFF-FA-10000992,10.65,3,0.0,6.39
US-2016-139262,OFF-BI-10003727,3.762,3,0.7,2.2572
US-2016-139262,OFF-BI-10002026,34.86,2,0.7,20.916
US-2016-139262,OFF-ST-10001496,432.456,3,0.2,259.4736
CA-2016-123274,FUR-FU-10004090,44.46,2,0.0,26.676
CA-2016-123274,OFF-ST-10000736,242.94,3,0.0,145.76399999999998
CA-2016-101630,OFF-LA-10004425,8.67,3,0.0,5.202
CA-2016-101630,OFF-SU-10001664,25.71,3,0.0,15.426
CA-2016-108105,FUR-FU-10003773,318.08,4,0.0,190.84799999999998
CA-2016-108105,OFF-BI-10002412,5.8,1,0.0,3.48
US-2016-162859,OFF-BI-10004519,398.352,3,0.2,239.01119999999997
US-2016-162859,OFF-FA-10000304,8.72,4,0.0,5.232
CA-2016-106460,OFF-PA-10001736,70.88,2,0.0,42.528
CA-2016-121447,FUR-FU-10001861,135.8,7,0.0,81.48
CA-2016-168956,OFF-AP-10004233,92.064,6,0.8,55.23839999999999
CA-2016-168956,OFF-FA-10000304,6.976,4,0.2,4.1856
CA-2016-168956,FUR-CH-10004754,62.958,3,0.3,37.7748
CA-2016-168956,OFF-PA-10000809,5.184,1,0.2,3.1104
CA-2016-134138,FUR-CH-10001545,227.96,2,0.0,136.776
CA-2016-105781,FUR-CH-10001802,326.646,3,0.1,195.98760000000001
CA-2016-105781,TEC-AC-10003628,89.97,3,0.0,53.982
CA-2016-146150,OFF-AR-10002240,264.18,7,0.0,158.508
CA-2016-112942,OFF-PA-10004092,146.82,3,0.0,88.092
CA-2016-134334,OFF-PA-10000791,4.77,1,0.0,2.8619999999999997
CA-2016-134334,OFF-AR-10001770,7.98,3,0.0,4.788
CA-2016-134334,FUR-TA-10002356,550.431,3,0.3,330.2586
CA-2016-134334,FUR-FU-10003274,10.56,6,0.0,6.336
CA-2016-157686,FUR-CH-10001146,194.848,4,0.2,116.9088
CA-2016-155992,TEC-PH-10000215,69.9,2,0.0,41.940000000000005
CA-2016-155992,FUR-FU-10003724,41.85,5,0.0,25.11
CA-2016-116540,OFF-FA-10002676,1.81,1,0.0,1.086
CA-2016-116540,OFF-BI-10004970,8.26,2,0.0,4.9559999999999995
US-2016-158680,OFF-BI-10000145,2.496,1,0.2,1.4976
CA-2016-146836,OFF-ST-10001580,44.94,3,0.0,26.964
CA-2016-146836,OFF-BI-10000315,45.576,3,0.2,27.3456
CA-2016-147970,OFF-PA-10003936,15.552,3,0.2,9.331199999999999
CA-2015-158792,OFF-FA-10002815,22.2,5,0.0,13.319999999999999
CA-2015-139780,OFF-BI-10004139,116.4,8,0.0,69.84
CA-2016-153661,OFF-ST-10000675,305.01,9,0.0,183.006
CA-2016-153661,OFF-BI-10004781,50.784,2,0.2,30.470399999999998
CA-2016-153661,OFF-LA-10004689,26.01,9,0.0,15.606
US-2016-166660,FUR-CH-10001190,435.168,4,0.2,261.1008
US-2016-166660,FUR-BO-10000468,48.58,1,0.0,29.147999999999996
US-2016-155180,OFF-BI-10004506,26.336,4,0.2,15.801599999999999
CA-2016-113656,FUR-FU-10000719,59.99,7,0.0,35.994
CA-2016-111010,OFF-FA-10003472,7.56,6,0.0,4.536
US-2016-135923,FUR-FU-10002107,14.272,8,0.2,8.5632
US-2016-135923,FUR-BO-10002213,451.136,4,0.2,270.6816
US-2016-135923,OFF-AP-10000692,64.864,4,0.2,38.9184
CA-2016-138079,FUR-FU-10001475,109.9,5,0.0,65.94
CA-2016-125850,OFF-LA-10003498,44.4,3,0.0,26.639999999999997
CA-2016-125850,OFF-LA-10004484,20.65,5,0.0,12.389999999999999
CA-2016-146437,OFF-AR-10000588,39.68,2,0.0,23.808
CA-2016-168046,OFF-BI-10003676,43.12,5,0.2,25.871999999999996
CA-2016-168046,FUR-TA-10001095,313.722,3,0.4,188.23319999999998
CA-2016-168046,FUR-FU-10000747,45.98,1,0.0,27.587999999999997
CA-2016-168046,OFF-ST-10004337,428.68,7,0.0,257.20799999999997
CA-2016-153346,OFF-AR-10000315,9.21,3,0.0,5.526000000000001
CA-2016-153346,OFF-PA-10000007,18.0,5,0.0,10.799999999999999
CA-2016-146318,OFF-PA-10003953,12.96,2,0.0,7.776
CA-2016-148208,TEC-PH-10004093,110.376,4,0.4,66.2256
CA-2016-148208,TEC-AC-10000171,55.176,3,0.2,33.1056
US-2016-165505,TEC-AC-10002926,99.98,2,0.0,59.988
US-2016-165505,OFF-AR-10003477,8.04,6,0.0,4.823999999999999
US-2016-165505,OFF-ST-10001526,1564.29,13,0.0,938.574
CA-2016-109407,OFF-BI-10000285,31.36,4,0.0,18.816
US-2016-167339,FUR-CH-10004289,153.568,2,0.2,92.1408
US-2016-167339,FUR-CH-10000785,1013.488,7,0.2,608.0928
CA-2016-116736,FUR-FU-10004017,322.59,3,0.0,193.55399999999997
CA-2016-116736,TEC-AC-10003628,29.99,1,0.0,17.994
CA-2016-116736,TEC-AC-10002049,371.97,3,0.0,223.18200000000002
CA-2016-106558,TEC-AC-10001142,316.0,4,0.0,189.6
CA-2016-137848,OFF-EN-10001137,16.52,4,0.0,9.911999999999999
CA-2016-137848,OFF-PA-10004285,60.12,9,0.0,36.071999999999996
CA-2016-137848,OFF-BI-10002225,49.536,3,0.2,29.7216
CA-2016-121755,OFF-BI-10001634,11.648,2,0.2,6.9887999999999995
CA-2016-121755,TEC-AC-10003027,90.57,3,0.0,54.34199999999999
CA-2016-133368,OFF-PA-10004039,89.568,2,0.2,53.7408
CA-2016-133368,FUR-FU-10003374,315.776,8,0.2,189.4656
CA-2016-152072,OFF-EN-10003040,52.34,2,0.0,31.404
CA-2016-152072,OFF-AR-10001573,4.66,2,0.0,2.796
CA-2016-152072,TEC-AC-10000844,254.97,3,0.0,152.982
CA-2016-166912,OFF-PA-10001033,81.98,2,0.0,49.188
CA-2016-140746,FUR-TA-10002903,181.797,1,0.3,109.0782
CA-2016-127698,TEC-PH-10003811,863.928,9,0.2,518.3568
US-2016-155768,FUR-FU-10000448,31.96,2,0.0,19.176
US-2016-155768,OFF-PA-10001357,47.9,1,0.0,28.74
US-2016-155768,OFF-ST-10002292,1112.94,3,0.0,667.764
US-2016-155768,OFF-EN-10001219,22.92,3,0.0,13.752
CA-2016-111794,TEC-AC-10003832,79.512,3,0.2,47.7072
CA-2016-111794,OFF-PA-10000474,28.352,1,0.2,17.0112
CA-2016-155978,TEC-PH-10002885,1039.728,2,0.2,623.8368
CA-2016-155978,OFF-AP-10002892,45.96,2,0.0,27.576
CA-2016-152163,OFF-BI-10002215,14.2,2,0.0,8.52
CA-2016-152163,OFF-PA-10000788,12.96,2,0.0,7.776
CA-2016-152163,OFF-BI-10003364,58.34,2,0.0,35.004
US-2016-126431,OFF-LA-10001474,30.53,1,0.0,18.318
US-2016-126431,TEC-AC-10001635,30.84,3,0.0,18.503999999999998
US-2016-126431,OFF-PA-10001950,75.06,9,0.0,45.036
US-2015-163783,OFF-ST-10002957,12.672,3,0.2,7.6032
CA-2015-148859,OFF-ST-10004950,24.816,2,0.2,14.889599999999998
CA-2015-153717,TEC-PH-10002923,73.98,2,0.0,44.388
CA-2015-153717,FUR-BO-10004360,160.98,1,0.0,96.588
CA-2015-153717,OFF-PA-10002160,17.34,3,0.0,10.404
CA-2015-153717,OFF-AR-10002375,3.28,1,0.0,1.9679999999999997
CA-2015-117415,OFF-EN-10002986,113.328,9,0.2,67.9968
CA-2015-117415,FUR-BO-10002545,532.3992,3,0.32,319.43951999999996
CA-2015-117415,FUR-CH-10004218,212.058,3,0.3,127.23479999999999
CA-2015-117415,TEC-PH-10000486,371.168,4,0.2,222.7008
CA-2015-119697,TEC-AC-10003657,54.384,2,0.2,32.6304
CA-2015-134782,OFF-EN-10001434,105.42,2,0.0,63.251999999999995
CA-2015-165085,OFF-PA-10000605,28.9,5,0.0,17.34
CA-2015-165085,OFF-AP-10002518,355.96,2,0.0,213.576
CA-2015-148376,OFF-AP-10000240,106.96,2,0.0,64.17599999999999
CA-2015-148376,OFF-LA-10002381,21.56,7,0.0,12.935999999999998
CA-2015-144288,OFF-LA-10003190,9.216,4,0.2,5.529599999999999
CA-2015-144288,OFF-PA-10002787,10.368,2,0.2,6.2208
CA-2015-119550,FUR-CH-10002044,275.058,3,0.3,165.0348
CA-2015-101889,FUR-TA-10004154,1548.99,9,0.4,929.394
CA-2015-101889,OFF-EN-10003286,19.872,3,0.2,11.9232
CA-2015-103870,TEC-AC-10002370,4.728,3,0.2,2.8367999999999998
CA-2015-103870,FUR-FU-10002030,53.352,3,0.2,32.011199999999995
CA-2015-103870,FUR-BO-10002853,131.104,2,0.2,78.6624
CA-2015-103870,OFF-ST-10002562,22.512,3,0.2,13.5072
CA-2015-103870,TEC-AC-10004227,72.744,7,0.2,43.6464
CA-2015-130113,OFF-ST-10000046,323.1,2,0.0,193.86
CA-2015-130113,TEC-PH-10003505,668.16,9,0.2,400.89599999999996
CA-2015-151589,OFF-PA-10003228,195.64,4,0.0,117.38399999999999
CA-2015-151589,TEC-PH-10004345,239.9,2,0.0,143.94
CA-2015-111073,FUR-TA-10004086,51.588,1,0.4,30.9528
CA-2015-111780,TEC-CO-10004202,1199.96,5,0.2,719.976
CA-2015-111780,OFF-PA-10001307,12.6,3,0.0,7.56
CA-2015-111780,OFF-PA-10001667,17.94,3,0.0,10.764000000000001
CA-2015-124933,OFF-PA-10003302,212.64,6,0.0,127.58399999999999
CA-2015-113152,TEC-AC-10002049,843.9,2,0.0,506.34
CA-2015-113152,FUR-BO-10002613,449.568,2,0.2,269.7408
US-2015-128587,FUR-FU-10003026,9.68,2,0.0,5.808
US-2015-128587,TEC-CO-10003763,4899.93,7,0.0,2939.958
CA-2015-120103,OFF-PA-10001295,106.232,7,0.2,63.7392
CA-2015-120103,TEC-PH-10002170,111.984,2,0.2,67.1904
CA-2015-120103,FUR-FU-10002885,7.712,2,0.2,4.627199999999999
US-2015-147739,FUR-FU-10001468,547.136,4,0.2,328.28159999999997
CA-2015-158456,OFF-BI-10001097,19.936,4,0.2,11.961599999999999
CA-2015-158456,OFF-FA-10004854,45.92,4,0.0,27.552
CA-2015-155145,TEC-AC-10003709,7.92,8,0.0,4.752
CA-2015-143980,OFF-AP-10003779,414.96,2,0.0,248.97599999999997
CA-2015-144890,OFF-PA-10001526,9.96,2,0.0,5.976
US-2015-103471,FUR-BO-10002613,590.058,7,0.7,354.03479999999996
US-2015-103471,OFF-AR-10003405,14.04,3,0.2,8.424
CA-2015-135538,FUR-CH-10004287,883.84,4,0.2,530.304
CA-2015-169397,OFF-FA-10000585,5.584,2,0.2,3.3503999999999996
CA-2015-169397,OFF-PA-10004000,22.704,6,0.2,13.6224
CA-2015-169397,OFF-BI-10002852,19.776,4,0.7,11.865599999999999
CA-2015-169397,FUR-FU-10000087,72.704,4,0.2,43.62239999999999
CA-2015-169397,TEC-MA-10001148,479.988,4,0.7,287.9928
CA-2015-169397,OFF-AR-10001958,27.168,2,0.2,16.3008
CA-2015-153612,OFF-AR-10000203,17.12,4,0.0,10.272
CA-2015-112375,TEC-AC-10003237,50.88,6,0.2,30.528
CA-2015-112375,OFF-EN-10003798,27.312,2,0.2,16.3872
US-2015-136749,FUR-FU-10000747,275.88,6,0.0,165.528
US-2015-136749,OFF-BI-10004492,157.9,5,0.0,94.74
CA-2015-124653,OFF-PA-10000176,132.79,7,0.0,79.67399999999999
CA-2015-124653,OFF-PA-10002365,12.96,2,0.0,7.776
CA-2015-124653,OFF-LA-10002271,21.56,7,0.0,12.935999999999998
CA-2015-117828,OFF-AP-10001563,194.32,4,0.0,116.59199999999998
CA-2015-154284,TEC-MA-10004241,600.53,2,0.3,360.318
CA-2015-154284,OFF-AR-10001468,59.904,2,0.2,35.9424
CA-2015-154284,TEC-AC-10003198,637.44,8,0.2,382.464
CA-2015-154284,FUR-FU-10003039,51.756,3,0.6,31.0536
CA-2015-158148,OFF-AP-10003281,36.27,3,0.0,21.762
US-2015-123218,TEC-PH-10001061,159.984,2,0.2,95.99040000000001
US-2015-123218,TEC-AC-10000736,255.968,4,0.2,153.58079999999998
US-2015-123218,FUR-BO-10003966,359.058,3,0.3,215.4348
CA-2015-127019,OFF-AP-10003971,60.984,7,0.2,36.5904
CA-2015-153038,OFF-EN-10000461,55.936,8,0.2,33.5616
CA-2015-153038,OFF-LA-10004008,18.432,8,0.2,11.059199999999999
CA-2015-153038,FUR-FU-10000221,20.32,5,0.2,12.192
CA-2015-141754,OFF-LA-10004093,11.696,2,0.2,7.0176
CA-2015-158918,OFF-PA-10004947,17.12,4,0.0,10.272
US-2015-120712,OFF-ST-10000107,88.8,4,0.2,53.279999999999994
CA-2015-154144,OFF-PA-10004071,55.48,1,0.0,33.288
US-2015-126214,FUR-TA-10003748,1618.37,13,0.0,971.0219999999999
US-2015-126214,TEC-AC-10003198,99.6,1,0.0,59.75999999999999
CA-2015-157084,TEC-PH-10002922,675.96,5,0.2,405.576
CA-2015-157084,TEC-AC-10002049,1265.85,3,0.0,759.5099999999999
CA-2015-165414,TEC-PH-10002293,47.976,3,0.2,28.7856
CA-2015-154795,OFF-EN-10003068,7.92,1,0.2,4.752
CA-2015-154795,FUR-FU-10002088,14.368,2,0.2,8.6208
US-2015-134558,OFF-PA-10001184,29.9,5,0.0,17.939999999999998
US-2015-134558,TEC-AC-10004145,2249.91,9,0.0,1349.946
US-2015-134558,FUR-TA-10003473,1053.164,4,0.3,631.8983999999999
US-2015-120161,OFF-ST-10001809,646.776,9,0.2,388.06559999999996
US-2015-110261,TEC-PH-10001750,158.376,3,0.2,95.0256
CA-2015-109113,TEC-AC-10004761,25.488,2,0.2,15.2928
CA-2015-161795,OFF-AR-10001919,3.008,2,0.2,1.8048
CA-2015-157287,OFF-ST-10001172,33.568,2,0.2,20.1408
CA-2015-157287,FUR-CH-10001270,422.625,7,0.3,253.575
CA-2015-109638,OFF-AP-10002472,103.92,4,0.0,62.352
CA-2015-109638,TEC-AC-10004571,899.91,9,0.0,539.9459999999999
CA-2015-109638,OFF-BI-10001098,51.312,3,0.2,30.7872
CA-2015-107468,OFF-AR-10000634,6.848,2,0.2,4.1088
US-2015-129637,OFF-ST-10003716,180.016,1,0.2,108.00959999999999
US-2015-129637,FUR-FU-10000965,41.552,2,0.6,24.9312
US-2015-129637,OFF-AR-10003829,13.12,5,0.2,7.871999999999999
CA-2015-115399,OFF-LA-10003190,6.912,3,0.2,4.1472
CA-2015-100685,OFF-BI-10003094,7.04,2,0.0,4.224
CA-2015-100685,OFF-FA-10003472,5.04,4,0.0,3.024
CA-2015-100685,OFF-PA-10001289,116.28,3,0.0,69.768
CA-2015-137071,TEC-AC-10004353,100.8,2,0.2,60.48
CA-2015-127453,OFF-AP-10000828,434.352,3,0.2,260.6112
CA-2015-127453,OFF-AP-10002906,3.552,2,0.2,2.1311999999999998
CA-2015-127453,OFF-AP-10003860,88.832,4,0.2,53.29919999999999
CA-2015-139962,OFF-PA-10004451,19.44,3,0.0,11.664
CA-2015-139962,OFF-BI-10004738,37.88,2,0.0,22.728
