Fecha Orden,Numero de Orden,Unidades Vendidas,Monto de Venta,Nombre Tienda,SKU Producto,IdCliente
15/05/20,SO46253,1,3578.27,AW Breña,BK-R93R-44,697
15/05/23,SO46272,1,3578.27,AW Comas,BK-R93R-44,698
15/05/24,SO46280,1,3578.27,AW Comas,BK-R93R-44,699
15/05/25,SO46288,1,3578.27,AW Comas,BK-R93R-44,700
15/05/28,SO46306,1,3578.27,AW Breña,BK-R93R-44,703
15/05/30,SO46315,1,3578.27,AW Comas,BK-R93R-44,705
15/05/31,SO46319,1,3578.27,AW Breña,BK-R93R-44,707
15/06/02,SO46396,1,3578.27,AW Breña,BK-R93R-44,708
15/06/06,SO46422,1,3578.27,AW Breña,BK-R93R-44,710
15/06/12,SO46466,1,3578.27,AW Comas,BK-R93R-44,714
15/06/12,SO46465,1,3578.27,AW Breña,BK-R93R-44,715
15/06/19,SO46512,1,3578.27,AW Breña,BK-R93R-44,717
15/06/21,SO46536,1,3578.27,AW Lurin,BK-R93R-44,718
15/06/23,SO46544,1,3578.27,AW Comas,BK-R93R-44,721
15/06/25,SO46566,1,3578.27,AW Breña,BK-R93R-44,723
15/06/25,SO46565,1,3578.27,AW Comas,BK-R93R-44,724
15/06/27,SO46577,1,3578.27,AW Comas,BK-R93R-44,728
15/06/27,SO46579,1,3578.27,AW Breña,BK-R93R-44,729
15/04/01,SO45817,1,3578.27,AW Trujillo,BK-R93R-44,734
15/04/04,SO45836,1,3578.27,AW Trujillo,BK-R93R-44,735
15/05/18,SO46238,1,3578.27,AW Trujillo,BK-R93R-44,737
15/05/25,SO46293,1,3578.27,AW Trujillo,BK-R93R-44,739
15/05/27,SO46305,1,3578.27,AW Trujillo,BK-R93R-44,740
15/06/12,SO46473,1,3578.27,AW Trujillo,BK-R93R-44,742
15/06/24,SO46562,1,3578.27,AW Trujillo,BK-R93R-44,743
15/06/21,SO46528,1,3578.27,AW Trujillo,BK-R93R-44,748
15/06/30,SO46598,1,3578.27,AW Trujillo,BK-R93R-44,749
15/04/26,SO45979,1,3578.27,AW Huancayo,BK-R93R-44,751
15/04/09,SO45864,1,3578.27,AW Arequipa,BK-R93R-44,757
15/04/15,SO45905,1,3578.27,AW Arequipa,BK-R93R-44,761
15/04/04,SO45838,1,3578.27,AW Arequipa,BK-R93R-44,762
15/04/15,SO45904,1,3578.27,AW Arequipa,BK-R93R-44,764
15/04/07,SO45856,1,3578.27,AW Arequipa,BK-R93R-44,765
15/04/02,SO45823,1,3578.27,AW Arequipa,BK-R93R-44,766
15/05/09,SO46173,1,3578.27,AW Arequipa,BK-R93R-44,769
15/05/14,SO46208,1,3578.27,AW Arequipa,BK-R93R-44,770
15/05/02,SO46124,1,3578.27,AW Arequipa,BK-R93R-44,774
15/05/09,SO46174,1,3578.27,AW Arequipa,BK-R93R-44,778
15/05/23,SO46276,1,3578.27,AW Arequipa,BK-R93R-44,781
15/05/18,SO46243,1,3578.27,AW Arequipa,BK-R93R-44,782
15/05/22,SO46268,1,3578.27,AW Arequipa,BK-R93R-44,784
15/06/06,SO46428,1,3578.27,AW Arequipa,BK-R93R-44,785
15/06/11,SO46461,1,3578.27,AW Arequipa,BK-R93R-44,790
15/06/17,SO46495,1,3578.27,AW Arequipa,BK-R93R-44,793
15/06/02,SO46398,1,3578.27,AW Arequipa,BK-R93R-44,794
15/04/18,SO45926,1,3578.27,AW Mall del Sur,BK-R93R-44,795
15/04/06,SO45845,1,3578.27,AW Mall del Sur,BK-R93R-44,796
15/04/29,SO45999,1,3578.27,AW Mall del Sur,BK-R93R-44,797
15/04/17,SO45920,1,3578.27,AW Mall del Sur,BK-R93R-44,800
15/05/05,SO46142,1,3578.27,AW Mall del Sur,BK-R93R-44,807
15/06/19,SO46510,1,3578.27,AW Mall del Sur,BK-R93R-44,808
15/06/12,SO46468,1,3578.27,AW Mall del Sur,BK-R93R-44,809
15/06/04,SO46412,1,3578.27,AW Mall del Sur,BK-R93R-44,810
15/07/11,SO46763,1,2181.5625,AW Breña,BK-R89B-48,2191
15/07/12,SO46774,1,2181.5625,AW Breña,BK-R89B-48,2193
15/08/07,SO47125,1,2181.5625,AW Breña,BK-R89B-48,2196
15/08/08,SO47132,1,2181.5625,AW Comas,BK-R89B-48,2197
15/08/19,SO47228,1,2181.5625,AW Breña,BK-R89B-48,2200
15/10/01,SO47733,1,2181.5625,AW Breña,BK-R89B-48,2203
15/12/20,SO48613,1,2181.5625,AW Lurin,BK-R89B-48,2205
15/12/29,SO48705,1,2181.5625,AW Lurin,BK-R89B-44,2206
15/07/26,SO46885,1,2181.5625,AW Huancayo,BK-R89B-44,2209
15/08/20,SO47235,1,2181.5625,AW Huancayo,BK-R89B-48,2210
15/11/13,SO48165,1,2181.5625,AW Trujillo,BK-R89B-44,2211
15/11/26,SO48247,1,2181.5625,AW Trujillo,BK-R89B-44,2212
15/08/08,SO47130,1,2181.5625,AW Huancayo,BK-R89B-48,2213
15/12/01,SO48401,1,2181.5625,AW Trujillo,BK-R89B-48,2214
15/12/22,SO48631,1,2181.5625,AW Huancayo,BK-R89B-48,2219
15/07/17,SO46815,1,2181.5625,AW Mall del Sur,BK-R89B-48,2248
15/08/19,SO47227,1,2181.5625,AW Mall del Sur,BK-R89B-48,2249
15/08/15,SO47189,1,2181.5625,AW Mall del Sur,BK-R89B-44,2252
15/08/12,SO47156,1,2181.5625,AW Mall del Sur,BK-R89B-44,2253
15/09/19,SO47581,1,2181.5625,AW Mall del Sur,BK-R89B-48,2255
15/10/24,SO47905,1,2181.5625,AW Mall del Sur,BK-R89B-44,2257
15/07/01,SO46679,1,2181.5625,AW Comas,BK-R89B-44,2258
15/07/03,SO46693,1,2181.5625,AW Breña,BK-R89B-44,2259
15/07/03,SO46694,1,2181.5625,AW Breña,BK-R89B-44,2260
15/07/07,SO46734,1,2181.5625,AW Breña,BK-R89B-48,2261
15/07/12,SO46772,1,2181.5625,AW Comas,BK-R89B-48,2263
15/07/13,SO46785,1,2181.5625,AW Breña,BK-R89B-44,2264
15/07/13,SO46784,1,2181.5625,AW Comas,BK-R89B-48,2265
15/07/14,SO46793,1,2181.5625,AW Comas,BK-R89B-48,2266
15/07/14,SO46792,1,2181.5625,AW Comas,BK-R89B-44,2267
15/07/16,SO46805,1,2181.5625,AW Comas,BK-R89B-44,2268
15/07/21,SO46846,1,2181.5625,AW Lurin,BK-R89B-44,2269
15/07/30,SO46913,1,2181.5625,AW Breña,BK-R89B-48,2270
15/07/31,SO46924,1,2181.5625,AW Comas,BK-R89B-48,2271
15/08/02,SO47079,1,2181.5625,AW Breña,BK-R89B-48,2272
15/08/02,SO47078,1,2181.5625,AW Comas,BK-R89B-48,2273
15/08/09,SO47139,1,2181.5625,AW Breña,BK-R89B-48,2275
15/08/10,SO47147,1,2181.5625,AW Breña,BK-R89B-48,2276
15/08/13,SO47167,1,2181.5625,AW Comas,BK-R89B-48,2277
15/08/16,SO47200,1,2181.5625,AW Breña,BK-R89B-44,2278
15/08/19,SO47225,1,2181.5625,AW Comas,BK-R89B-48,2279
15/08/21,SO47248,1,2181.5625,AW Breña,BK-R89B-48,2281
15/08/22,SO47259,1,2181.5625,AW Comas,BK-R89B-48,2282
15/08/22,SO47260,1,2181.5625,AW Comas,BK-R89B-48,2283
15/08/23,SO47265,1,2181.5625,AW Breña,BK-R89B-48,2284
15/08/25,SO47287,1,2181.5625,AW Comas,BK-R89B-48,2285
15/08/25,SO47288,1,2181.5625,AW Comas,BK-R89B-44,2286
15/08/28,SO47318,1,2181.5625,AW Breña,BK-R89B-48,2289
15/08/28,SO47321,1,2181.5625,AW Comas,BK-R89B-44,2290
15/08/29,SO47325,1,2181.5625,AW Breña,BK-R89B-44,2292
15/09/19,SO47582,1,2181.5625,AW Breña,BK-R89B-44,2296
15/10/10,SO47789,1,2181.5625,AW Breña,BK-R89B-48,2297
15/10/20,SO47874,1,2181.5625,AW Comas,BK-R89B-44,2298
15/10/21,SO47882,1,2181.5625,AW Breña,BK-R89B-48,2299
15/11/25,SO48239,1,2181.5625,AW Breña,BK-R89B-44,2303
15/11/14,SO48173,1,2181.5625,AW Comas,BK-R89B-48,2305
15/12/20,SO48616,1,2181.5625,AW Comas,BK-R89B-44,2307
15/12/12,SO48526,1,2181.5625,AW Breña,BK-R89B-48,2308
15/12/07,SO48464,1,2181.5625,AW Breña,BK-R89B-48,2311
15/07/05,SO46712,1,2181.5625,AW Lurin,BK-R89B-44,2315
15/07/19,SO46827,1,2181.5625,AW Lurin,BK-R89B-44,2316
15/09/10,SO47511,1,2181.5625,AW Lurin,BK-R89B-48,2318
15/09/02,SO47463,1,2181.5625,AW Lurin,BK-R89B-44,2319
15/09/29,SO47645,1,2181.5625,AW Lurin,BK-R89B-48,2321
15/10/04,SO47759,1,2181.5625,AW Lurin,BK-R89B-48,2322
15/10/12,SO47800,1,2181.5625,AW Lurin,BK-R89B-44,2323
15/11/09,SO48138,1,2181.5625,AW Lurin,BK-R89B-44,2324
15/12/14,SO48549,1,2181.5625,AW Lurin,BK-R89B-48,2325
15/12/20,SO48614,1,2181.5625,AW Lurin,BK-R89B-48,2329
15/12/24,SO48657,1,2181.5625,AW Lurin,BK-R89B-44,2330
15/07/25,SO46876,1,2181.5625,AW Trujillo,BK-R89B-48,2333
15/07/04,SO46701,1,2181.5625,AW Trujillo,BK-R89B-48,2334
15/07/23,SO46865,1,2181.5625,AW Trujillo,BK-R89B-48,2335
15/08/20,SO47232,1,2181.5625,AW Trujillo,BK-R89B-44,2336
15/08/25,SO47283,1,2181.5625,AW Trujillo,BK-R89B-44,2337
15/09/29,SO47644,1,2181.5625,AW Trujillo,BK-R89B-48,2339
15/07/08,SO46739,1,2181.5625,AW Huancayo,BK-R89B-44,2341
15/09/02,SO47462,1,2181.5625,AW Trujillo,BK-R89B-48,2343
15/09/08,SO47494,1,2181.5625,AW Trujillo,BK-R89B-44,2344
15/09/23,SO47606,1,2181.5625,AW Trujillo,BK-R89B-48,2345
15/07/11,SO46759,1,2181.5625,AW Huancayo,BK-R89B-44,2347
15/07/23,SO46864,1,2181.5625,AW Huancayo,BK-R89B-44,2348
15/07/29,SO46905,1,2181.5625,AW Huancayo,BK-R89B-48,2349
15/09/21,SO47596,1,2181.5625,AW Trujillo,BK-R89B-44,2351
15/10/08,SO47779,1,2181.5625,AW Trujillo,BK-R89B-48,2353
15/10/28,SO47933,1,2181.5625,AW Trujillo,BK-R89B-44,2354
15/08/31,SO47338,1,2181.5625,AW Huancayo,BK-R89B-44,2355
15/10/22,SO47891,1,2181.5625,AW Trujillo,BK-R89B-44,2357
15/08/22,SO47256,1,2181.5625,AW Huancayo,BK-R89B-44,2361
15/08/21,SO47245,1,2181.5625,AW Huancayo,BK-R89B-48,2362
15/09/10,SO47512,1,2181.5625,AW Huancayo,BK-R89B-44,2364
15/10/28,SO47932,1,2181.5625,AW Huancayo,BK-R89B-44,2367
15/11/19,SO48199,1,2181.5625,AW Huancayo,BK-R89B-44,2370
15/12/15,SO48562,1,2181.5625,AW Huancayo,BK-R89B-48,2371
15/12/24,SO48654,1,2181.5625,AW Huancayo,BK-R89B-48,2372
15/12/15,SO48564,1,2181.5625,AW Huancayo,BK-R89B-48,2376
15/07/07,SO46733,1,2181.5625,AW Mall del Sur,BK-R89B-48,2434
15/07/20,SO46839,1,2181.5625,AW Mall del Sur,BK-R89B-48,2435
15/07/05,SO46715,1,2181.5625,AW Mall del Sur,BK-R89B-48,2437
15/07/14,SO46794,1,2181.5625,AW Mall del Sur,BK-R89B-44,2438
15/07/05,SO46716,1,2181.5625,AW Mall del Sur,BK-R89B-48,2439
15/09/21,SO47597,1,2181.5625,AW Mall del Sur,BK-R89B-44,2441
15/10/20,SO47875,1,2181.5625,AW Mall del Sur,BK-R89B-48,2442
15/08/06,SO47109,1,2181.5625,AW Mall del Sur,BK-R89B-48,2443
15/08/07,SO47121,1,2181.5625,AW Mall del Sur,BK-R89B-48,2444
15/08/25,SO47285,1,2181.5625,AW Mall del Sur,BK-R89B-44,2445
15/07/08,SO46740,1,2181.5625,AW Comas,BK-R89B-58,2552
15/07/13,SO46780,1,2181.5625,AW Breña,BK-R89B-58,2553
15/07/13,SO46781,1,2181.5625,AW Comas,BK-R89B-58,2554
15/07/14,SO46790,1,2181.5625,AW Comas,BK-R89B-58,2555
15/07/16,SO46803,1,2181.5625,AW Lurin,BK-R89B-58,2556
15/07/17,SO46813,1,2181.5625,AW Breña,BK-R89B-58,2557
15/07/19,SO46834,1,2181.5625,AW Breña,BK-R89B-58,2558
15/07/24,SO46869,1,2181.5625,AW Lurin,BK-R89B-58,2559
15/07/25,SO46879,1,2181.5625,AW Comas,BK-R89B-58,2560
15/08/05,SO47104,1,2181.5625,AW Breña,BK-R89B-58,2561
15/08/08,SO47133,1,2181.5625,AW Breña,BK-R89B-58,2562
15/08/15,SO47191,1,2181.5625,AW Breña,BK-R89B-58,2563
15/08/29,SO47326,1,2181.5625,AW Breña,BK-R89B-58,2564
15/08/30,SO47329,1,2181.5625,AW Comas,BK-R89B-58,2565
15/09/03,SO47472,1,2181.5625,AW Comas,BK-R89B-58,2566
15/09/06,SO47488,1,2181.5625,AW Breña,BK-R89B-58,2567
15/09/13,SO47538,1,2181.5625,AW Comas,BK-R89B-58,2568
15/09/19,SO47583,1,2181.5625,AW Comas,BK-R89B-58,2569
15/10/26,SO47922,1,2181.5625,AW Comas,BK-R89B-58,2570
15/12/17,SO48579,1,2181.5625,AW Breña,BK-R89B-58,2571
15/08/26,SO47292,1,2181.5625,AW Lurin,BK-R89B-58,2572
15/08/28,SO47315,1,2181.5625,AW Lurin,BK-R89B-58,2573
15/08/28,SO47317,1,2181.5625,AW Lurin,BK-R89B-58,2574
15/09/22,SO47601,1,2181.5625,AW Lurin,BK-R89B-58,2575
15/09/05,SO47483,1,2181.5625,AW Lurin,BK-R89B-58,2576
15/09/15,SO47556,1,2181.5625,AW Lurin,BK-R89B-58,2577
15/10/20,SO47872,1,2181.5625,AW Lurin,BK-R89B-58,2578
15/10/26,SO47921,1,2181.5625,AW Lurin,BK-R89B-58,2579
15/11/25,SO48237,1,2181.5625,AW Lurin,BK-R89B-58,2580
15/12/07,SO48459,1,2181.5625,AW Lurin,BK-R89B-58,2581
15/12/11,SO48506,1,2181.5625,AW Lurin,BK-R89B-58,2582
15/12/26,SO48675,1,2181.5625,AW Lurin,BK-R89B-58,2583
15/07/07,SO46730,1,2181.5625,AW Trujillo,BK-R89B-58,2584
15/07/22,SO46855,1,2181.5625,AW Trujillo,BK-R89B-58,2585
15/07/03,SO46687,1,2181.5625,AW Trujillo,BK-R89B-58,2586
15/08/20,SO47233,1,2181.5625,AW Huancayo,BK-R89B-58,2587
15/08/27,SO47304,1,2181.5625,AW Huancayo,BK-R89B-58,2588
15/11/17,SO48186,1,2181.5625,AW Trujillo,BK-R89B-58,2589
15/08/09,SO47138,1,2181.5625,AW Huancayo,BK-R89B-58,2590
15/08/03,SO47085,1,2181.5625,AW Huancayo,BK-R89B-58,2591
15/11/16,SO48180,1,2181.5625,AW Trujillo,BK-R89B-58,2592
15/09/20,SO47588,1,2181.5625,AW Huancayo,BK-R89B-58,2593
15/12/03,SO48425,1,2181.5625,AW Trujillo,BK-R89B-58,2594
15/10/04,SO47757,1,2181.5625,AW Huancayo,BK-R89B-58,2595
15/12/27,SO48684,1,2181.5625,AW Trujillo,BK-R89B-58,2596
15/10/10,SO47788,1,2181.5625,AW Huancayo,BK-R89B-58,2597
15/10/21,SO47881,1,2181.5625,AW Huancayo,BK-R89B-58,2598
15/10/12,SO47807,1,2181.5625,AW Huancayo,BK-R89B-58,2599
15/12/03,SO48422,1,2181.5625,AW Huancayo,BK-R89B-58,2600
15/12/22,SO48632,1,2181.5625,AW Huancayo,BK-R89B-58,2601
15/12/01,SO48402,1,2181.5625,AW Huancayo,BK-R89B-58,2602
15/10/08,SO47781,1,2181.5625,AW Mall del Sur,BK-R89B-58,2630
15/07/06,SO46720,1,2181.5625,AW Lurin,BK-R89R-58,2446
15/07/07,SO46735,1,2181.5625,AW Comas,BK-R89R-58,2447
15/07/12,SO46773,1,2181.5625,AW Comas,BK-R89R-58,2448
15/07/13,SO46782,1,2181.5625,AW Breña,BK-R89R-58,2449
15/07/15,SO46799,1,2181.5625,AW Lurin,BK-R89R-58,2450
15/07/17,SO46812,1,2181.5625,AW Comas,BK-R89R-58,2451
15/07/17,SO46814,1,2181.5625,AW Breña,BK-R89R-58,2452
15/07/20,SO46841,1,2181.5625,AW Comas,BK-R89R-58,2453
15/07/22,SO46857,1,2181.5625,AW Comas,BK-R89R-58,2454
15/08/05,SO47105,1,2181.5625,AW Comas,BK-R89R-58,2455
15/08/07,SO47126,1,2181.5625,AW Breña,BK-R89R-58,2456
15/08/07,SO47122,1,2181.5625,AW Breña,BK-R89R-58,2457
15/08/07,SO47124,1,2181.5625,AW Comas,BK-R89R-58,2458
15/08/08,SO47131,1,2181.5625,AW Comas,BK-R89R-58,2459
15/08/08,SO47137,1,2181.5625,AW Breña,BK-R89R-58,2460
15/08/15,SO47195,1,2181.5625,AW Comas,BK-R89R-58,2461
15/08/21,SO47247,1,2181.5625,AW Comas,BK-R89R-58,2462
15/08/26,SO47298,1,2181.5625,AW Comas,BK-R89R-58,2463
15/09/02,SO47467,1,2181.5625,AW Breña,BK-R89R-58,2464
15/09/11,SO47523,1,2181.5625,AW Comas,BK-R89R-58,2465
15/09/13,SO47537,1,2181.5625,AW Comas,BK-R89R-58,2466
15/09/27,SO47637,1,2181.5625,AW Breña,BK-R89R-58,2467
15/10/04,SO47760,1,2181.5625,AW Breña,BK-R89R-58,2468
15/10/16,SO47838,1,2181.5625,AW Comas,BK-R89R-58,2469
15/11/30,SO48281,1,2181.5625,AW Breña,BK-R89R-58,2470
15/11/05,SO48112,1,2181.5625,AW Comas,BK-R89R-58,2471
15/12/20,SO48617,1,2181.5625,AW Breña,BK-R89R-58,2472
15/12/03,SO48428,1,2181.5625,AW Comas,BK-R89R-58,2473
15/07/17,SO46809,1,2181.5625,AW Lurin,BK-R89R-58,2474
15/07/20,SO46835,1,2181.5625,AW Lurin,BK-R89R-58,2475
15/07/21,SO46847,1,2181.5625,AW Lurin,BK-R89R-58,2476
15/08/15,SO47186,1,2181.5625,AW Lurin,BK-R89R-58,2477
15/09/05,SO47485,1,2181.5625,AW Lurin,BK-R89R-58,2478
15/10/20,SO47871,1,2181.5625,AW Lurin,BK-R89R-58,2479
15/11/12,SO48160,1,2181.5625,AW Lurin,BK-R89R-58,2480
15/11/29,SO48272,1,2181.5625,AW Lurin,BK-R89R-58,2481
15/12/23,SO48642,1,2181.5625,AW Lurin,BK-R89R-58,2482
15/12/11,SO48505,1,2181.5625,AW Lurin,BK-R89R-58,2483
15/07/07,SO46731,1,2181.5625,AW Trujillo,BK-R89R-58,2484
15/07/31,SO46921,1,2181.5625,AW Trujillo,BK-R89R-58,2485
15/07/01,SO46677,1,2181.5625,AW Trujillo,BK-R89R-58,2486
15/08/31,SO47339,1,2181.5625,AW Trujillo,BK-R89R-58,2487
15/09/19,SO47579,1,2181.5625,AW Trujillo,BK-R89R-58,2488
15/07/21,SO46848,1,2181.5625,AW Huancayo,BK-R89R-58,2489
15/10/03,SO47747,1,2181.5625,AW Trujillo,BK-R89R-58,2490
15/08/05,SO47101,1,2181.5625,AW Huancayo,BK-R89R-58,2491
15/11/11,SO48149,1,2181.5625,AW Trujillo,BK-R89R-58,2492
15/11/05,SO48110,1,2181.5625,AW Trujillo,BK-R89R-58,2493
15/08/26,SO47291,1,2181.5625,AW Huancayo,BK-R89R-58,2494
15/08/15,SO47192,1,2181.5625,AW Huancayo,BK-R89R-58,2495
15/12/12,SO48521,1,2181.5625,AW Trujillo,BK-R89R-58,2496
15/12/13,SO48534,1,2181.5625,AW Trujillo,BK-R89R-58,2497
15/09/08,SO47496,1,2181.5625,AW Huancayo,BK-R89R-58,2498
15/10/04,SO47758,1,2181.5625,AW Huancayo,BK-R89R-58,2499
15/11/12,SO48161,1,2181.5625,AW Huancayo,BK-R89R-58,2500
15/12/07,SO48458,1,2181.5625,AW Huancayo,BK-R89R-58,2501
15/12/07,SO48460,1,2181.5625,AW Huancayo,BK-R89R-58,2502
15/12/02,SO48411,1,2181.5625,AW Huancayo,BK-R89R-58,2503
15/12/07,SO48463,1,2181.5625,AW Huancayo,BK-R89R-58,2504
15/07/05,SO46713,1,2181.5625,AW Mall del Sur,BK-R89R-58,2547
15/08/07,SO47123,1,2181.5625,AW Mall del Sur,BK-R89R-58,2548
15/10/22,SO47893,1,2181.5625,AW Mall del Sur,BK-R89R-58,2549
15/12/27,SO48686,1,2181.5625,AW Mall del Sur,BK-R89R-58,2550
15/08/24,SO47272,1,2181.5625,AW Mall del Sur,BK-R89R-58,2551
15/07/02,SO46685,1,2181.5625,AW Breña,BK-R89B-52,2190
15/07/12,SO46771,1,2181.5625,AW Breña,BK-R89B-52,2192
15/07/23,SO46867,1,2181.5625,AW Comas,BK-R89B-52,2194
15/07/30,SO46912,1,2181.5625,AW Comas,BK-R89B-52,2195
15/08/13,SO47168,1,2181.5625,AW Comas,BK-R89B-52,2198
15/08/15,SO47194,1,2181.5625,AW Comas,BK-R89B-52,2199
15/08/22,SO47258,1,2181.5625,AW Breña,BK-R89B-52,2201
15/08/29,SO47324,1,2181.5625,AW Breña,BK-R89B-52,2202
15/11/06,SO48117,1,2181.5625,AW Lurin,BK-R89B-52,2204
15/12/19,SO48599,1,2181.5625,AW Lurin,BK-R89B-52,2207
15/09/10,SO47514,1,2181.5625,AW Trujillo,BK-R89B-52,2208
15/12/29,SO48708,1,2181.5625,AW Trujillo,BK-R89B-52,2215
15/10/22,SO47889,1,2181.5625,AW Huancayo,BK-R89B-52,2216
15/10/23,SO47897,1,2181.5625,AW Huancayo,BK-R89B-52,2217
15/12/29,SO48702,1,2181.5625,AW Huancayo,BK-R89B-52,2218
15/07/30,SO46911,1,2181.5625,AW Mall del Sur,BK-R89B-52,2247
15/09/30,SO47651,1,2181.5625,AW Mall del Sur,BK-R89B-52,2250
15/07/26,SO46886,1,2181.5625,AW Mall del Sur,BK-R89B-52,2251
15/08/14,SO47179,1,2181.5625,AW Mall del Sur,BK-R89B-52,2254
15/10/27,SO47928,1,2181.5625,AW Mall del Sur,BK-R89B-52,2256
15/07/10,SO46751,1,2181.5625,AW Breña,BK-R89B-52,2262
15/08/03,SO47087,1,2181.5625,AW Comas,BK-R89B-52,2274
15/08/21,SO47249,1,2181.5625,AW Comas,BK-R89B-52,2280
15/08/26,SO47297,1,2181.5625,AW Comas,BK-R89B-52,2287
15/08/27,SO47309,1,2181.5625,AW Breña,BK-R89B-52,2288
15/08/28,SO47320,1,2181.5625,AW Breña,BK-R89B-52,2291
15/08/29,SO47327,1,2181.5625,AW Comas,BK-R89B-52,2293
15/09/12,SO47529,1,2181.5625,AW Breña,BK-R89B-52,2294
15/09/15,SO47557,1,2181.5625,AW Comas,BK-R89B-52,2295
15/10/30,SO47949,1,2181.5625,AW Breña,BK-R89B-52,2300
15/11/14,SO48169,1,2181.5625,AW Comas,BK-R89B-52,2301
15/11/30,SO48280,1,2181.5625,AW Breña,BK-R89B-52,2302
15/11/18,SO48192,1,2181.5625,AW Breña,BK-R89B-52,2304
15/12/25,SO48670,1,2181.5625,AW Breña,BK-R89B-52,2306
15/12/16,SO48571,1,2181.5625,AW Breña,BK-R89B-52,2309
15/12/01,SO48404,1,2181.5625,AW Comas,BK-R89B-52,2310
15/12/05,SO48442,1,2181.5625,AW Comas,BK-R89B-52,2312
15/12/11,SO48508,1,2181.5625,AW Breña,BK-R89B-52,2313
15/07/20,SO46836,1,2181.5625,AW Lurin,BK-R89B-52,2314
15/09/18,SO47571,1,2181.5625,AW Lurin,BK-R89B-52,2317
15/09/05,SO47486,1,2181.5625,AW Lurin,BK-R89B-52,2320
15/12/16,SO48567,1,2181.5625,AW Lurin,BK-R89B-52,2326
15/12/03,SO48420,1,2181.5625,AW Lurin,BK-R89B-52,2327
15/12/14,SO48546,1,2181.5625,AW Lurin,BK-R89B-52,2328
15/12/03,SO48424,1,2181.5625,AW Lurin,BK-R89B-52,2331
15/12/12,SO48524,1,2181.5625,AW Lurin,BK-R89B-52,2332
15/08/04,SO47094,1,2181.5625,AW Trujillo,BK-R89B-52,2338
15/09/17,SO47565,1,2181.5625,AW Trujillo,BK-R89B-52,2340
15/07/12,SO46769,1,2181.5625,AW Huancayo,BK-R89B-52,2342
15/07/13,SO46779,1,2181.5625,AW Huancayo,BK-R89B-52,2346
15/07/10,SO46750,1,2181.5625,AW Huancayo,BK-R89B-52,2350
15/10/13,SO47812,1,2181.5625,AW Trujillo,BK-R89B-52,2352
15/08/18,SO47213,1,2181.5625,AW Huancayo,BK-R89B-52,2356
15/11/06,SO48118,1,2181.5625,AW Trujillo,BK-R89B-52,2358
15/11/03,SO48103,1,2181.5625,AW Trujillo,BK-R89B-52,2359
15/12/12,SO48520,1,2181.5625,AW Trujillo,BK-R89B-52,2360
15/09/06,SO47487,1,2181.5625,AW Huancayo,BK-R89B-52,2363
15/09/30,SO47649,1,2181.5625,AW Huancayo,BK-R89B-52,2365
15/10/31,SO47955,1,2181.5625,AW Huancayo,BK-R89B-52,2366
15/10/24,SO47904,1,2181.5625,AW Huancayo,BK-R89B-52,2368
15/11/01,SO48093,1,2181.5625,AW Huancayo,BK-R89B-52,2369
15/12/31,SO48725,1,2181.5625,AW Huancayo,BK-R89B-52,2373
15/12/12,SO48523,1,2181.5625,AW Huancayo,BK-R89B-52,2374
15/12/17,SO48578,1,2181.5625,AW Huancayo,BK-R89B-52,2375
15/12/30,SO48716,1,2181.5625,AW Huancayo,BK-R89B-52,2377
15/07/18,SO46821,1,2181.5625,AW Mall del Sur,BK-R89B-52,2436
15/08/17,SO47204,1,2181.5625,AW Mall del Sur,BK-R89B-52,2440
15/07/19,SO46830,1,699.0982,AW Trujillo,BK-R50B-62,813
15/01/19,SO45191,1,699.0982,AW Comas,BK-R50R-48,815
15/01/31,SO45263,1,699.0982,AW Comas,BK-R50B-48,817
15/01/08,SO45117,1,699.0982,AW Comas,BK-R50B-52,818
15/01/24,SO45222,1,699.0982,AW Comas,BK-R50R-52,819
15/02/04,SO45368,1,699.0982,AW Comas,BK-R50R-48,820
15/02/06,SO45385,1,699.0982,AW Comas,BK-R50B-60,821
15/06/12,SO46470,1,699.0982,AW Comas,BK-R50R-60,837
15/07/25,SO46880,1,699.0982,AW Comas,BK-R50B-60,842
15/07/27,SO46896,1,699.0982,AW Comas,BK-R50B-58,843
15/08/27,SO47311,1,699.0982,AW Comas,BK-R50B-58,845
15/08/02,SO47082,1,699.0982,AW Mall Santa Anita,BK-R50R-60,846
15/08/28,SO47322,1,699.0982,AW Comas,BK-R50B-52,849
15/10/17,SO47850,1,699.0982,AW Comas,BK-R50R-58,864
15/11/24,SO48235,1,699.0982,AW Comas,BK-R50R-58,866
15/11/24,SO48232,1,699.0982,AW Comas,BK-R50R-52,872
15/12/16,SO48574,1,699.0982,AW Comas,BK-R50R-58,876
15/12/02,SO48416,1,699.0982,AW Comas,BK-R50R-58,879
15/01/17,SO45172,1,699.0982,AW Lurin,BK-R50B-60,882
15/01/27,SO45234,1,699.0982,AW Lurin,BK-R50R-48,883
15/02/11,SO45414,1,699.0982,AW Lurin,BK-R50R-52,884
15/03/19,SO45702,1,699.0982,AW Lurin,BK-R50R-58,885
15/03/17,SO45685,1,699.0982,AW Lurin,BK-R50R-60,886
15/04/18,SO45930,1,699.0982,AW Lurin,BK-R50R-48,887
15/05/25,SO46286,1,699.0982,AW Lurin,BK-R50B-44,888
15/05/13,SO46193,1,699.0982,AW Lurin,BK-R50B-52,889
